year,nino3
410,-0.6539433333333333
411,-1.1812333333333334
412,2.7485666666666666
413,-0.7596466666666667
414,-0.99321
415,2.4068
416,0.17052666666666666
417,-0.9391733333333332
418,-0.6720166666666666
419,1.0873666666666666
420,-0.49642
421,-0.2765633333333333
422,0.057794333333333336
423,-0.2691733333333333
424,-0.20404
425,0.025240166666666664
426,-0.4648666666666666
427,-0.23184666666666665
428,0.8739666666666667
429,0.1995596666666667
430,-0.8132199999999999
431,2.178366666666667
432,-0.50659
433,-0.9424966666666666
434,2.3004
435,-0.8096733333333334
436,0.6147
437,0.16746666666666665
438,-0.92458
439,2.545433333333333
440,-0.5807333333333333
441,-1.0731533333333332
442,2.32
443,-0.5712266666666667
444,-0.5020300000000001
445,0.7039266666666667
446,0.12163966666666665
447,-0.08098533333333334
448,-0.013878666666666664
449,-0.26025666666666664
450,-0.04675066666666666
451,0.14594333333333334
452,-0.017824999999999997
453,-0.16330333333333333
454,-0.0113215
455,0.18565666666666664
456,-0.10362400000000001
457,-0.10246933333333334
458,0.125325
459,-0.01718283333333333
460,-0.16380999999999998
461,-0.04478733333333334
462,0.24043
463,-0.18600333333333333
464,-0.22699000000000005
465,0.15816666666666668
466,-0.072851
467,-0.26982666666666666
468,0.04984266666666667
469,0.2974766666666667
470,-0.21711666666666665
471,-0.31795
472,0.4728333333333334
473,-0.18634666666666666
474,-0.40138333333333337
475,0.3369
476,0.045644999999999984
477,-0.6797866666666667
478,0.3597666666666666
479,0.8536666666666667
480,0.0036686999999999996
481,-0.6223466666666666
482,0.7241666666666666
483,-0.036147000000000006
484,-0.3991166666666667
485,0.1271496666666667
486,0.073788
487,-0.25437666666666664
488,-0.20540333333333333
489,0.5945866666666667
490,0.15713066666666667
491,-0.35207666666666665
492,0.8640066666666667
493,0.3222766666666667
494,-0.27908
495,-0.3691866666666666
496,0.003086433333333334
497,0.06893166666666667
498,-0.36456333333333335
499,-0.111449
500,0.48486999999999997
501,-0.21535
502,-0.3412433333333333
503,0.7636
504,0.2747833333333333
505,-0.5893833333333333
506,1.6148999999999998
507,0.15784133333333333
508,-0.8597066666666667
509,0.5843033333333334
510,-0.4523433333333333
511,-0.5766966666666667
512,1.4442666666666668
513,-0.7506499999999999
514,-0.7632466666666667
515,1.9481
516,-0.5706733333333334
517,0.14009666666666667
518,1.0468133333333334
519,-0.4577433333333333
520,0.13910433333333336
521,0.061740333333333335
522,0.23076
523,-0.20367666666666664
524,0.06921066666666666
525,0.21875
526,-0.030148333333333333
527,-0.4799333333333333
528,0.39198666666666665
529,-0.049280333333333336
530,-0.45163
531,0.25859000000000004
532,-0.4270966666666667
533,-0.45236000000000004
534,-0.07320700000000001
535,-0.4544566666666667
536,0.17321666666666666
537,0.2761166666666666
538,-0.7682266666666666
539,1.9526
540,-0.5475766666666667
541,-0.9932733333333332
542,2.624233333333333
543,-0.6226666666666666
544,-1.1966266666666667
545,1.4248333333333332
546,0.02627800000000001
547,-0.95593
548,0.023637000000000002
549,0.8396966666666666
550,-0.16710000000000005
551,-0.5016133333333334
552,0.029820666666666662
553,0.6484466666666666
554,-0.6330733333333333
555,0.3373033333333333
556,0.16544333333333333
557,-0.21894333333333327
558,-0.1891866666666667
559,0.28675
560,-0.03943
561,-0.29654
562,0.3456733333333333
563,-0.25045333333333336
564,-0.23005
565,0.8634200000000001
566,0.12768066666666664
567,-0.3608133333333334
568,1.554366666666667
569,0.11142233333333333
570,-0.8219066666666667
571,0.4639133333333333
572,-0.9863266666666668
573,-0.3877
574,2.2416
575,-0.7894633333333333
576,-0.94141
577,2.6807
578,-0.6600633333333333
579,-0.9918199999999998
580,-0.20973000000000006
581,1.2974666666666668
582,-0.4713033333333334
583,0.9182533333333334
584,0.5929766666666666
585,-1.1973
586,1.4984000000000002
587,-0.09037333333333332
588,-0.6927933333333334
589,-0.3064933333333333
590,1.6398
591,0.13763999999999998
592,-0.8937700000000001
593,0.6123333333333333
594,-0.6722833333333332
595,-0.6651566666666665
596,0.19490666666666664
597,0.5275333333333333
598,-0.7881233333333334
599,0.10896033333333334
600,0.47074
601,-0.5732900000000001
602,-0.12416666666666665
603,-0.07739866666666666
604,0.086424
605,0.21274666666666667
606,-0.05603
607,-0.3289266666666667
608,0.14718333333333333
609,-0.2797
610,-0.15393333333333334
611,-0.061117
612,-0.2992033333333333
613,-0.2709266666666667
614,0.26832666666666666
615,-0.38402
616,-0.4057733333333333
617,1.2612666666666668
618,-0.38327333333333335
619,-0.7046800000000001
620,2.257566666666667
621,-0.6243033333333333
622,0.047889999999999995
623,0.55699
624,-0.10867
625,0.4147866666666665
626,0.82583
627,-0.12255066666666667
628,-0.2808466666666667
629,0.19676333333333326
630,-0.21900666666666666
631,-0.2541033333333333
632,0.55561
633,-0.17537666666666665
634,-0.31944666666666666
635,0.053131000000000005
636,0.2888466666666667
637,-0.5293399999999999
638,0.08439999999999999
639,0.33975
640,-0.20143333333333333
641,-0.2064
642,0.5632933333333333
643,-0.07407233333333332
644,-0.29170333333333337
645,0.115265
646,0.10493866666666668
647,-0.13892966666666667
648,-0.16728333333333334
649,0.15375533333333333
650,0.07876200000000001
651,-0.4252833333333334
652,-0.31905333333333336
653,0.64686
654,-0.22022666666666665
655,-0.5806033333333334
656,0.7341333333333333
657,0.6784899999999999
658,0.143559
659,-0.27276666666666666
660,-0.2297033333333333
661,-0.12508666666666668
662,-0.25711333333333336
663,-0.48059
664,0.6307233333333334
665,-0.3318666666666667
666,-0.4955966666666667
667,0.7898900000000001
668,0.037681
669,-0.58223
670,1.2647333333333333
671,-0.05826999999999999
672,-0.49513999999999997
673,-0.44941000000000003
674,0.20168
675,-0.16697666666666666
676,-0.32859
677,0.5093166666666666
678,-0.22926
679,-0.41624333333333335
680,0.8544233333333334
681,-0.36489666666666665
682,-0.1708333333333333
683,0.7914
684,-0.30237
685,0.37041
686,-0.04100893333333333
687,-0.30382666666666663
688,0.5544000000000001
689,0.30723666666666666
690,0.7675333333333333
691,0.2630233333333333
692,-0.2561233333333333
693,-0.7163033333333333
694,-0.30962666666666666
695,1.9794333333333327
696,-1.00905
697,-0.7132266666666668
698,2.861733333333333
699,0.2235233333333333
700,-1.2391666666666663
701,-0.5864466666666667
702,2.1472333333333333
703,-0.8033266666666666
704,-1.3063666666666671
705,2.8532666666666664
706,-0.3754333333333333
707,-0.9726433333333334
708,-0.58397
709,2.994333333333333
710,-0.8538923333333334
711,-0.6102566666666667
712,-0.013332666666666671
713,0.7343099999999999
714,-0.7626466666666666
715,-0.3857600000000001
716,2.0877666666666665
717,-0.30346
718,-0.5074766666666667
719,-0.6888900000000001
720,0.36667333333333335
721,0.3666533333333333
722,-0.7894566666666666
723,1.9501333333333333
724,-0.4684033333333333
725,-1.1223966666666667
726,2.2328333333333332
727,-0.19072200000000009
728,-1.1486333333333334
729,1.9298666666666664
730,0.13279133333333334
731,-0.8770733333333333
732,0.8161566666666668
733,-0.9524366666666668
734,-0.18208666666666665
735,1.8967333333333327
736,-0.8802433333333334
737,-0.5660533333333334
738,1.3160333333333334
739,0.7911933333333333
740,-1.419166666666667
741,2.505933333333333
742,-0.8562466666666667
743,0.085893
744,-0.17384333333333335
745,-0.6998633333333334
746,-0.38274
747,2.661033333333333
748,-0.68565
749,-1.1120666666666663
750,2.4496333333333333
751,-0.5952000000000001
752,-0.45532
753,0.5012800000000001
754,0.55809
755,-0.43217
756,-0.5553866666666667
757,1.1909999999999998
758,-0.2493833333333333
759,-0.5616500000000001
760,0.21766733333333327
761,1.1966333333333334
762,-0.2920133333333333
763,-0.9981233333333334
764,2.3064
765,-0.7279066666666667
766,-0.20262566666666668
767,0.7752399999999999
768,-0.04883666666666667
769,-0.20182
770,-0.5719299999999999
771,0.5121633333333333
772,0.2879366666666667
773,-0.7422066666666666
774,1.7285666666666666
775,-0.4103033333333334
776,-1.1144
777,2.4001333333333332
778,-0.5636733333333334
779,0.444917
780,-0.2232883333333333
781,-0.26178
782,-0.68583
783,1.3943666666666663
784,-0.5084566666666667
785,-0.6186699999999999
786,0.7788266666666667
787,-0.7217166666666666
788,-0.5779833333333334
789,1.8732
790,-0.77637
791,-0.4876666666666667
792,1.3253333333333333
793,-0.26626
794,-0.4607966666666667
795,0.3191333333333333
796,1.1744166666666669
797,-0.5833566666666666
798,-0.3135166666666667
799,0.4484
800,0.6610333333333333
801,-0.8984733333333333
802,1.6503333333333334
803,-0.3546323333333334
804,-0.7550466666666668
805,0.8443333333333335
806,0.93961
807,-1.3273666666666666
808,2.0287333333333333
809,-0.8680133333333333
810,-0.6483366666666667
811,1.4394
812,0.63135
813,-1.1693566666666666
814,1.7574
815,-0.4325833333333333
816,-1.0359366666666665
817,1.6543333333333334
818,1.0652566666666667
819,-1.4332666666666665
820,2.264866666666667
821,-0.11173633333333334
822,-0.9340433333333332
823,0.5208066666666666
824,-0.8909533333333334
825,-0.39865666666666666
826,2.0490666666666666
827,-0.50473
828,-1.2288666666666668
829,2.4975666666666667
830,-0.5576666666666666
831,0.8940266666666666
832,-0.10613766666666667
833,0.002655
834,0.50679
835,-0.4881366666666666
836,-0.6118733333333334
837,1.1914966666666666
838,1.3788
839,-1.5962333333333334
840,2.5988
841,-0.8991166666666667
842,-0.11788166666666665
843,0.4318966666666666
844,0.6442199999999999
845,-0.7497633333333334
846,-0.48771000000000003
847,0.7103133333333332
848,1.3892999999999998
849,-0.7655966666666666
850,-0.7177399999999999
851,2.186533333333333
852,-0.9733133333333334
853,-0.70377
854,2.9207666666666667
855,0.17783000000000004
856,-1.2331666666666663
857,-0.6368966666666667
858,2.705333333333334
859,-0.7713900000000001
860,-1.0329833333333334
861,2.4839333333333333
862,-0.6228066666666666
863,-0.5029266666666666
864,0.8430066666666667
865,-0.44811666666666666
866,0.46156
867,0.4761666666666667
868,-0.7958666666666666
869,-0.3630066666666667
870,2.0669
871,-0.7797433333333332
872,0.0003200000000000054
873,0.046975666666666666
874,-0.02999566666666667
875,0.036560199999999994
876,0.074173
877,-0.05615133333333334
878,-0.08491433333333333
879,0.116542
880,-0.019185546666666668
881,-0.15087666666666666
882,-0.02343033333333333
883,0.076818
884,-0.07292733333333334
885,-0.057930666666666665
886,0.14828666666666665
887,-0.10395766666666667
888,-0.15306666666666666
889,0.08688233333333333
890,0.14913666666666667
891,-0.13013833333333333
892,-0.10226666666666667
893,0.18666666666666668
894,-0.002197633333333332
895,-0.29912
896,0.4789766666666666
897,-0.25575
898,-0.4547033333333333
899,0.9404
900,0.6182866666666668
901,0.030343333333333337
902,-0.26491
903,-0.22084
904,0.4898733333333333
905,-0.11622233333333333
906,0.161398
907,0.040418
908,0.26768000000000003
909,-0.14176966666666665
910,-0.037572666666666664
911,0.21489666666666665
912,-0.05171666666666667
913,-0.40041
914,0.26225666666666675
915,0.14984333333333336
916,-0.2139966666666667
917,-0.2484800000000001
918,0.4022
919,-0.110133
920,-0.2324566666666667
921,-0.115445
922,0.17361666666666667
923,-0.20017
924,-0.05403266666666666
925,0.2411566666666667
926,-0.07703266666666668
927,-0.19626
928,0.0021962333333333333
929,0.21275
930,-0.11842766666666668
931,-0.10672066666666667
932,0.20356666666666667
933,0.019999
934,-0.44533333333333336
935,0.4349133333333333
936,-0.22192333333333333
937,-0.4682866666666666
938,0.7850266666666667
939,0.6743933333333333
940,0.20334
941,-0.28234000000000004
942,-0.3983666666666667
943,-0.053431000000000006
944,-0.2676433333333333
945,-0.2706133333333333
946,-0.100536
947,-0.38011999999999996
948,0.09926133333333333
949,0.22839
950,-0.18508
951,-0.03185233333333334
952,0.17764666666666665
953,-0.08295566666666666
954,-0.16095333333333334
955,0.04439766666666667
956,0.3148133333333333
957,-0.2562733333333333
958,-0.08363733333333334
959,0.6757633333333333
960,-0.1334196666666667
961,-0.4819433333333333
962,0.4123033333333333
963,-0.23356666666666664
964,-0.4507333333333333
965,0.5327633333333334
966,0.5397533333333334
967,0.08097433333333333
968,-0.13701333333333335
969,-0.3759766666666667
970,-0.26859000000000005
971,0.3610066666666667
972,-0.4693233333333333
973,-0.4815733333333334
974,0.57075
975,-0.7345700000000001
976,-0.02450900000000001
977,0.14148333333333332
978,-0.32364666666666664
979,-0.1844233333333333
980,0.77596
981,-0.08581733333333331
982,-0.31322999999999995
983,-0.2083
984,-0.08776199999999999
985,-0.42972666666666665
986,0.04021633333333333
987,0.09986933333333332
988,-0.4348833333333333
989,0.16645666666666667
990,0.12296833333333335
991,-0.7059933333333334
992,0.9902933333333334
993,0.4180100000000001
994,-0.9562233333333332
995,2.3783333333333334
996,-0.7907833333333333
997,-0.077695
998,1.02367
999,-0.05194596666666667
1000,-0.5240466666666667
1001,-0.3275666666666667
1002,-0.031106
1003,-0.2448933333333333
1004,-0.24603999999999995
1005,-0.21603000000000003
1006,0.09147333333333334
1007,0.19594333333333336
1008,-0.3672766666666667
1009,0.12253
1010,0.05517166666666667
1011,-0.27747000000000005
1012,-0.15682666666666667
1013,-0.18208333333333326
1014,-0.19752666666666666
1015,-0.2255500000000001
1016,0.05513966666666666
1017,0.13527999999999998
1018,-0.27788
1019,-0.31293666666666664
1020,0.6244333333333333
1021,-0.14707933333333334
1022,-0.4352033333333334
1023,0.10330133333333334
1024,0.3152
1025,-0.5283866666666667
1026,0.08254933333333334
1027,0.5025866666666666
1028,-0.6453566666666667
1029,-0.13573866666666667
1030,-0.2317333333333333
1031,-0.5934699999999999
1032,0.29289000000000004
1033,-0.04545233333333334
1034,-0.4526000000000001
1035,0.09577466666666667
1036,0.6698933333333333
1037,-0.27663666666666664
1038,-0.40393
1039,0.8440733333333333
1040,0.4887366666666666
1041,0.10348800000000001
1042,-0.40242333333333336
1043,-0.3699266666666667
1044,0.099473
1045,-0.054787
1046,-0.25952666666666663
1047,-0.01015695
1048,0.1405833333333333
1049,-0.06393633333333333
1050,-0.19317333333333334
1051,0.06291133333333332
1052,0.19771333333333327
1053,-0.21249
1054,-0.24990666666666664
1055,0.6677666666666666
1056,0.17779566666666666
1057,-0.451
1058,1.1854666666666671
1059,-0.12769666666666665
1060,-0.63461
1061,0.06806966666666668
1062,1.0417599999999998
1063,-0.6631199999999999
1064,-0.6933333333333334
1065,1.2572
1066,-0.9302066666666664
1067,-0.13714233333333334
1068,-0.4807133333333333
1069,-0.10761233333333337
1070,0.0128584
1071,-0.4032066666666667
1072,-0.22772333333333336
1073,0.07215133333333333
1074,0.4159300000000001
1075,-0.32951
1076,-0.21428333333333333
1077,0.04072033333333333
1078,0.42348
1079,-0.2299066666666667
1080,0.06497499999999999
1081,0.25885
1082,-0.08807833333333333
1083,-0.16956666666666667
1084,-0.026612666666666663
1085,0.19646333333333327
1086,-0.104557
1087,-0.12777666666666665
1088,0.07142433333333333
1089,0.15109
1090,-0.2516033333333333
1091,-0.27594
1092,0.0143239
1093,-0.36562333333333336
1094,-0.2395533333333333
1095,0.4106633333333334
1096,-0.173723
1097,-0.27099666666666666
1098,0.5568833333333334
1099,-0.11157649666666668
1100,-0.2846666666666667
1101,0.2870333333333333
1102,0.4693433333333334
1103,-0.8161133333333335
1104,-0.63249
1105,1.5470999999999997
1106,-0.6526166666666667
1107,-0.6544733333333334
1108,0.8047466666666666
1109,-0.5525833333333333
1110,-0.6531333333333333
1111,1.9915666666666667
1112,-0.59995
1113,0.15905666666666665
1114,0.9317666666666669
1115,-0.4315433333333333
1116,-0.21313000000000001
1117,0.56835
1118,-0.2881566666666667
1119,0.013883666666666673
1120,0.33447999999999994
1121,-0.10935833333333334
1122,-0.30397
1123,-0.02821733333333333
1124,0.08277933333333333
1125,-0.030379666666666662
1126,-0.05334433333333333
1127,0.09526533333333333
1128,-0.010720433333333336
1129,-0.16776
1130,0.0141667
1131,0.14643333333333333
1132,-0.15017
1133,-0.17387666666666668
1134,0.15724333333333332
1135,-0.001229833333333334
1136,-0.4277866666666667
1137,0.2997133333333333
1138,-0.12604066666666666
1139,-0.31217
1140,0.020255000000000002
1141,0.6799533333333333
1142,-0.2728866666666667
1143,-0.5059566666666666
1144,0.28880666666666666
1145,0.36809000000000003
1146,-0.16415333333333335
1147,-0.5537233333333333
1148,0.4925533333333332
1149,-0.20926666666666666
1150,-0.4646366666666666
1151,0.7398133333333332
1152,0.5612333333333334
1153,0.2473433333333333
1154,-0.27948666666666666
1155,-0.27895000000000003
1156,0.06753866666666666
1157,-0.16826
1158,-0.02211133333333333
1159,0.30384
1160,-0.18658
1161,-0.25374
1162,0.27412
1163,0.13585333333333333
1164,-0.37394333333333335
1165,-0.29474333333333336
1166,0.4326833333333333
1167,-0.5387433333333334
1168,-0.49693000000000004
1169,1.1614766666666665
1170,-0.5097733333333333
1171,-0.6588366666666667
1172,2.0947
1173,0.015608000000000009
1174,-0.8909066666666666
1175,-0.11093199999999999
1176,0.9055566666666668
1177,0.6597366666666667
1178,0.4262866666666667
1179,-0.139499
1180,-0.33869
1181,-0.26948666666666665
1182,0.6053066666666668
1183,-0.6389299999999999
1184,0.1895973333333333
1185,-0.02669166666666667
1186,-0.32653000000000004
1187,0.12734666666666666
1188,-0.14856333333333335
1189,-0.2024233333333333
1190,0.14126399999999995
1191,0.08760566666666665
1192,-0.4004166666666665
1193,-0.09724533333333334
1194,0.6890833333333334
1195,-0.31306
1196,-0.4474333333333333
1197,1.3126
1198,0.3597666666666666
1199,-0.8482333333333334
1200,2.474
1201,-0.95153
1202,0.1821053333333333
1203,-0.38366666666666666
1204,-0.3981833333333333
1205,-0.28629
1206,-0.070575
1207,0.08446000000000001
1208,0.3330566666666667
1209,-0.38971
1210,-0.40460999999999997
1211,0.3279433333333333
1212,-0.149056
1213,-0.2929433333333333
1214,0.5764666666666667
1215,0.7206866666666666
1216,-0.8250500000000001
1217,-0.02033146666666667
1218,0.6932566666666666
1219,-0.1840183333333333
1220,-0.14565999999999998
1221,0.3832666666666665
1222,-0.20899666666666664
1223,-0.004620966666666665
1224,0.60828
1225,-0.3305466666666667
1226,-0.05773933333333335
1227,0.90186
1228,-0.4422033333333333
1229,-0.13210766666666665
1230,0.5784033333333333
1231,-0.2596433333333334
1232,0.8689100000000001
1233,1.0936333333333332
1234,-1.0273333333333332
1235,0.049297
1236,-0.038287
1237,-0.3451666666666667
1238,-0.32226666666666665
1239,0.7940699999999999
1240,0.6347133333333334
1241,-1.17418
1242,2.677633333333334
1243,-0.6716133333333333
1244,-0.4517933333333333
1245,0.4217
1246,-0.060822000000000015
1247,-0.20087
1248,0.104249
1249,0.05538866666666667
1250,-0.19671666666666665
1251,-0.1643433333333333
1252,0.48428999999999994
1253,-0.2586633333333333
1254,0.1936433333333333
1255,0.22383333333333333
1256,-0.21578533333333336
1257,-0.2333233333333333
1258,0.7818466666666667
1259,0.14510666666666666
1260,-0.31984
1261,1.0228333333333337
1262,0.40281
1263,-0.19342333333333336
1264,-0.7457366666666667
1265,0.5913133333333334
1266,-0.4966566666666667
1267,-0.5238166666666667
1268,1.4382666666666666
1269,-0.6304066666666667
1270,-0.9400366666666669
1271,1.9098666666666664
1272,-0.4918
1273,0.13565666666666668
1274,1.2526133333333334
1275,-0.31499000000000005
1276,-0.26899
1277,0.06402266666666667
