date,streamflow
1915-01-01,0.84133294
1915-01-02,1.0477950109999998
1915-01-03,1.233610875
1915-01-04,1.303291824
1915-01-05,1.1819953570000001
1915-01-06,1.522657775
1915-01-07,2.443994767
1915-01-08,2.98853848
1915-01-09,2.647876062
1915-01-10,2.054297608
1915-01-11,1.739442949
1915-01-12,4.511196254
1915-01-13,5.269944366
1915-01-14,5.6415760939999995
1915-01-15,3.091769515
1915-01-16,2.219467265
1915-01-17,1.7910584669999998
1915-01-18,1.569111741
1915-01-19,1.4297498430000002
1915-01-20,1.367811221
1915-01-21,1.336841911
1915-01-22,1.285226393
1915-01-23,1.2439339790000001
1915-01-24,1.274903289
1915-01-25,1.3316803590000001
1915-01-26,2.152367092
1915-01-27,3.478885899
1915-01-28,4.61442729
1915-01-29,5.3163983319999994
1915-01-30,10.34374976
1915-01-31,20.66685332
1915-02-01,27.562686499999998
1915-02-02,25.11611095
1915-02-03,16.098879999999998
1915-02-04,9.249500787
1915-02-05,8.052020773999999
1915-02-06,9.512739927
1915-02-07,17.49766053
1915-02-08,22.0707954
1915-02-09,23.12375197
1915-02-10,16.33631138
1915-02-11,10.92184356
1915-02-12,7.535865596
1915-02-13,6.116438857
1915-02-14,5.657060748999999
1915-02-15,9.817271482
1915-02-16,18.02413881
1915-02-17,22.71082782
1915-02-18,21.7817485
1915-02-19,16.43438086
1915-02-20,13.84328187
1915-02-21,11.8922153
1915-02-22,10.18374166
1915-02-23,8.991423198
1915-02-24,8.06750543
1915-02-25,7.551350252000001
1915-02-26,8.981100094
1915-02-27,9.631455618
1915-02-28,10.01341045
1915-03-01,7.845558702999999
1915-03-02,6.7255019670000005
1915-03-03,5.708676267
1915-03-04,5.275105917
1915-03-05,4.877666431000001
1915-03-06,4.567973324
1915-03-07,4.361511253
1915-03-08,4.284087976
1915-03-09,4.232472458
1915-03-10,4.139564526
1915-03-11,3.995041076
1915-03-12,4.2015031480000005
1915-03-13,4.500873151
1915-03-14,5.177036434
1915-03-15,5.724160922
1915-03-16,6.513878344
1915-03-17,6.864863865
1915-03-18,7.231334041
1915-03-19,7.293272663
1915-03-20,7.355211284
1915-03-21,7.881689565
1915-03-22,8.743668712
1915-03-23,9.528224583
1915-03-24,9.662424929
1915-03-25,9.388862685
1915-03-26,10.41601149
1915-03-27,12.86774858
1915-03-28,13.42003462
1915-03-29,12.12448513
1915-03-30,9.270146994
1915-03-31,8.320421467000001
1915-04-01,8.867545955
1915-04-02,9.92566407
1915-04-03,11.48445271
1915-04-04,11.48445271
1915-04-05,10.42633459
1915-04-06,8.99658475
1915-04-07,8.449460261
1915-04-08,8.449460261
1915-04-09,10.38504218
1915-04-10,12.01609254
1915-04-11,14.50912205
1915-04-12,14.33879084
1915-04-13,14.96333861
1915-04-14,15.47949378
1915-04-15,17.29119846
1915-04-16,18.47835537
1915-04-17,19.25258813
1915-04-18,19.87197435
1915-04-19,19.30420365
1915-04-20,17.80735364
1915-04-21,15.72208672
1915-04-22,13.82779721
1915-04-23,12.22255461
1915-04-24,10.51408097
1915-04-25,9.941148725
1915-04-26,11.0250746
1915-04-27,12.73354824
1915-04-28,14.47815274
1915-04-29,13.39422686
1915-04-30,11.41735253
1915-05-01,8.872707507000001
1915-05-02,7.747489219
1915-05-03,7.16939542
1915-05-04,7.045518177000001
1915-05-05,7.48941163
1915-05-06,8.201705776
1915-05-07,9.264985442
1915-05-08,21.61657885
1915-05-09,35.91923883
1915-05-10,54.04144712
1915-05-11,55.79637472
1915-05-12,53.112367799999994
1915-05-13,44.02803667
1915-05-14,38.24709868
1915-05-15,33.963010700000005
1915-05-16,32.10485206
1915-05-17,30.71123308
1915-05-18,28.54338133
1915-05-19,24.87867957
1915-05-20,21.36882436
1915-05-21,19.35581917
1915-05-22,18.581586399999996
1915-05-23,18.73643296
1915-05-24,18.32350881
1915-05-25,18.47835537
1915-05-26,20.33651401
1915-05-27,22.76244334
1915-05-28,23.74313818
1915-05-29,22.86567438
1915-05-30,22.40113472
1915-05-31,22.40113472
1915-06-01,21.42043988
1915-06-02,19.30420365
1915-06-03,17.60089156
1915-06-04,17.23958294
1915-06-05,18.16866226
1915-06-06,19.30420365
1915-06-07,19.87197435
1915-06-08,19.09774158
1915-06-09,17.60089156
1915-06-10,15.41239361
1915-06-11,13.36841911
1915-06-12,11.69607633
1915-06-13,11.06636701
1915-06-14,11.06636701
1915-06-15,10.92700511
1915-06-16,10.50375787
1915-06-17,9.941148725
1915-06-18,9.394024237
1915-06-19,8.8520613
1915-06-20,8.320421467000001
1915-06-21,8.057182326
1915-06-22,7.799104737
1915-06-23,7.422311457
1915-06-24,6.870025417000001
1915-06-25,6.333224032
1915-06-26,5.987400063
1915-06-27,5.873845923999999
1915-06-28,5.873845923999999
1915-06-29,5.822230406
1915-06-30,5.657060748999999
1915-07-01,5.491891092
1915-07-02,5.326721435
1915-07-03,5.063482295
1915-07-04,4.645396599999999
1915-07-05,4.191180043999999
1915-07-06,3.7472865910000004
1915-07-07,3.458239691
1915-07-08,3.313716242
1915-07-09,3.2672622760000003
1915-07-10,3.22080831
1915-07-11,3.1743543439999997
1915-07-12,3.081446412
1915-07-13,2.942084514
1915-07-14,2.694330028
1915-07-15,2.456898646
1915-07-16,2.2091441609999998
1915-07-17,2.018166745
1915-07-18,1.883966399
1915-07-19,1.77041226
1915-07-20,1.6775043280000002
1915-07-21,1.599564896
1915-07-22,1.584080241
1915-07-23,1.584080241
1915-07-24,1.543820137
1915-07-25,1.45142836
1915-07-26,1.34974579
1915-07-27,1.26303172
1915-07-28,1.168059167
1915-07-29,1.0808289420000001
1915-07-30,1.013728769
1915-07-31,0.95901632
1915-08-01,0.905336182
1915-08-02,0.8728184059999999
1915-08-03,0.8310098359999999
1915-08-04,0.810363629
1915-08-05,0.75358656
1915-08-06,0.7277788009999999
1915-08-07,0.682357145
1915-08-08,0.673066352
1915-08-09,0.657065541
1915-08-10,0.6482909029999999
1915-08-11,0.6276446960000001
1915-08-12,0.606482334
1915-08-13,0.585836127
1915-08-14,0.5718999370000001
1915-08-15,0.56518992
1915-08-16,0.56518992
1915-08-17,0.56518992
1915-08-18,0.56518992
1915-08-19,0.56518992
1915-08-20,0.56518992
1915-08-21,0.56518992
1915-08-22,0.56518992
1915-08-23,0.56518992
1915-08-24,0.504799764
1915-08-25,0.45679733200000006
1915-08-26,0.38814869399999996
1915-08-27,0.37989021100000003
1915-08-28,0.363373245
1915-08-29,0.359244004
1915-08-30,0.350985521
1915-08-31,0.326726228
1915-09-01,0.313306193
1915-09-02,0.306596176
1915-09-03,0.314338503
1915-09-04,0.321564676
1915-09-05,0.328790848
1915-09-06,0.336017021
1915-09-07,0.34375934799999996
1915-09-08,0.35150167600000004
1915-09-09,0.34014626200000003
1915-09-10,0.342727038
1915-09-11,0.334468555
1915-09-12,0.34685628
1915-09-13,0.334468555
1915-09-14,0.389181004
1915-09-15,0.409827211
1915-09-16,0.422214935
1915-09-17,0.407246435
1915-09-18,0.386600228
1915-09-19,0.374212504
1915-09-20,0.34685628
1915-09-21,0.38247098700000004
1915-09-22,0.33911395200000005
1915-09-23,0.318467745
1915-09-24,0.274594555
1915-09-25,0.330339314
1915-09-26,0.35511476200000003
1915-09-27,0.359244004
1915-09-28,0.35511476200000003
1915-09-29,0.330339314
1915-09-30,0.322080831
1915-10-01,0.30608002
1915-10-02,0.30246693399999997
1915-10-03,0.295240762
1915-10-04,0.295240762
1915-10-05,0.295240762
1915-10-06,0.30246693399999997
1915-10-07,0.314338503
1915-10-08,0.31795159
1915-10-09,0.326210072
1915-10-10,0.310725417
1915-10-11,0.31898390000000004
1915-10-12,0.335500866
1915-10-13,0.35511476200000003
1915-10-14,0.35511476200000003
1915-10-15,0.334468555
1915-10-16,0.334468555
1915-10-17,0.334468555
1915-10-18,0.334468555
1915-10-19,0.330339314
1915-10-20,0.330339314
1915-10-21,0.330339314
1915-10-22,0.342727038
1915-10-23,0.350985521
1915-10-24,0.375760969
1915-10-25,0.405181815
1915-10-26,0.388664849
1915-10-27,0.376277125
1915-10-28,0.342727038
1915-10-29,0.36750248700000004
1915-10-30,0.38401945200000004
1915-10-31,0.40053641799999995
1915-11-01,0.421182625
1915-11-02,0.421182625
1915-11-03,0.408794901
1915-11-04,0.371631728
1915-11-05,0.371631728
1915-11-06,0.363373245
1915-11-07,0.427376487
1915-11-08,0.528542902
1915-11-09,0.646226283
1915-11-10,0.6999064209999999
1915-11-11,0.688034852
1915-11-12,0.676163283
1915-11-13,0.664291714
1915-11-14,0.65190399
1915-11-15,0.639516265
1915-11-16,0.627128541
1915-11-17,0.6152569720000001
1915-11-18,0.603385403
1915-11-19,0.591513834
1915-11-20,0.589965368
1915-11-21,0.598740006
1915-11-22,0.6183539029999999
1915-11-23,0.68184099
1915-11-24,0.728811111
1915-11-25,0.748425008
1915-11-26,0.7329403529999999
1915-11-27,0.7030033520000001
1915-11-28,0.683389455
1915-11-29,0.6286770070000001
1915-11-30,0.59409461
1915-12-01,0.644677817
1915-12-02,2.4285101119999997
1915-12-03,3.0349924460000004
1915-12-04,3.287392328
1915-12-05,1.722925984
1915-12-06,1.334261135
1915-12-07,1.224836237
1915-12-08,1.26199941
1915-12-09,1.299162583
1915-12-10,1.287291014
1915-12-11,3.1655797060000004
1915-12-12,6.923705555
1915-12-13,7.876528014
1915-12-14,6.333224032
1915-12-15,2.7304608910000003
1915-12-16,1.9200972619999999
1915-12-17,1.6176303269999999
1915-12-18,1.4312983080000001
1915-12-19,1.271806358
1915-12-20,1.144316029
1915-12-21,1.097862063
1915-12-22,1.10353977
1915-12-23,1.1489614259999998
1915-12-24,1.165994547
1915-12-25,1.143283719
1915-12-26,1.0756673909999999
1915-12-27,1.019922631
1915-12-28,0.9755332859999999
1915-12-29,0.90120694
1915-12-30,0.81139594
1915-12-31,0.78455587
1916-01-01,7.701035253
1916-01-02,16.44470397
1916-01-03,18.87579485
1916-01-04,13.41487307
1916-01-05,5.7344840260000005
1916-01-06,4.41312677
1916-01-07,7.050679729
1916-01-08,14.2149136
1916-01-09,15.56724016
1916-01-10,12.94517186
1916-01-11,6.157731272
1916-01-12,7.577158011
1916-01-13,9.538547686
1916-01-14,10.68957373
1916-01-15,8.490752675
1916-01-16,10.83925873
1916-01-17,12.181262199999999
1916-01-18,12.97097962
1916-01-19,9.295954753
1916-01-20,7.097133695
1916-01-21,6.787440588
1916-01-22,11.28831374
1916-01-23,20.31070625
1916-01-24,26.94330028
1916-01-25,25.49806578
1916-01-26,19.66551228
1916-01-27,15.18528533
1916-01-28,13.34261135
1916-01-29,11.1644365
1916-01-30,9.166915957999999
1916-01-31,8.01072836
1916-02-01,8.01072836
1916-02-02,12.32062409
1916-02-03,18.10672364
1916-02-04,20.85266918
1916-02-05,19.66551228
1916-02-06,17.34281398
1916-02-07,16.8266588
1916-02-08,16.98150535
1916-02-09,19.459050199999997
1916-02-10,21.36882436
1916-02-11,21.73013299
1916-02-12,18.42673985
1916-02-13,15.90790258
1916-02-14,14.26652912
1916-02-15,13.81231256
1916-02-16,13.52326566
1916-02-17,13.23421876
1916-02-18,12.94517186
1916-02-19,13.23421876
1916-02-20,13.24454186
1916-02-21,12.97614117
1916-02-22,12.41869358
1916-02-23,11.73736874
1916-02-24,11.33476771
1916-02-25,15.49497844
1916-02-26,20.05779021
1916-02-27,22.65921231
1916-02-28,20.33651401
1916-02-29,18.37512433
1916-03-01,17.18796742
1916-03-02,16.05242603
1916-03-03,20.026820899999997
1916-03-04,21.73013299
1916-03-05,22.03982609
1916-03-06,16.56858121
1916-03-07,14.55557601
1916-03-08,14.10135946
1916-03-09,15.391747400000002
1916-03-10,18.12736985
1916-03-11,20.80105367
1916-03-12,21.67851747
1916-03-13,20.43974504
1916-03-14,19.04612606
1916-03-15,18.37512433
1916-03-16,18.37512433
1916-03-17,20.33651401
1916-03-18,31.22738826
1916-03-19,38.14386764
1916-03-20,39.69233318
1916-03-21,30.7628486
1916-03-22,24.36252439
1916-03-23,20.85266918
1916-03-24,18.01381571
1916-03-25,16.46535017
1916-03-26,15.63950189
1916-03-27,15.48465533
1916-03-28,15.63950189
1916-03-29,15.63950189
1916-03-30,15.48465533
1916-03-31,15.69111741
1916-04-01,16.20727258
1916-04-02,16.72342776
1916-04-03,16.72342776
1916-04-04,16.87827432
1916-04-05,17.34281398
1916-04-06,18.01381571
1916-04-07,19.40743469
1916-04-08,20.64620711
1916-04-09,22.60759679
1916-04-10,22.40113472
1916-04-11,20.69782263
1916-04-12,17.54927605
1916-04-13,16.51696569
1916-04-14,17.18796742
1916-04-15,18.16866226
1916-04-16,17.85896915
1916-04-17,16.51696569
1916-04-18,15.22657775
1916-04-19,14.86526912
1916-04-20,15.53627085
1916-04-21,16.67181224
1916-04-22,17.85896915
1916-04-23,18.89127951
1916-04-24,19.92358986
1916-04-25,20.64620711
1916-04-26,21.31720884
1916-04-27,21.00751574
1916-04-28,19.61389676
1916-04-29,18.06543122
1916-04-30,17.7041226
1916-05-01,18.73643296
1916-05-02,20.85266918
1916-05-03,22.60759679
1916-05-04,24.62060198
1916-05-05,23.69152266
1916-05-06,21.57528643
1916-05-07,18.68481744
1916-05-08,17.49766053
1916-05-09,16.98150535
1916-05-10,16.31050362
1916-05-11,15.18528533
1916-05-12,14.13232877
1916-05-13,13.37874221
1916-05-14,13.37874221
1916-05-15,13.66778911
1916-05-16,14.26652912
1916-05-17,14.56589912
1916-05-18,14.42137567
1916-05-19,14.11168256
1916-05-20,14.11168256
1916-05-21,14.25620601
1916-05-22,13.55423497
1916-05-23,12.09351582
1916-05-24,10.53472718
1916-05-25,9.471447513
1916-05-26,9.141108199
1916-05-27,9.874048552
1916-05-28,10.93732822
1916-05-29,11.73736874
1916-05-30,11.603168400000001
1916-05-31,11.20056736
1916-06-01,11.06636701
1916-06-02,11.73736874
1916-06-03,12.99678738
1916-06-04,14.27685222
1916-06-05,15.17496223
1916-06-06,15.63950189
1916-06-07,15.55691706
1916-06-08,14.92720774
1916-06-09,13.74005083
1916-06-10,12.55805548
1916-06-11,11.88189219
1916-06-12,11.71672254
1916-06-13,12.052223399999999
1916-06-14,12.02125409
1916-06-15,11.62897616
1916-06-16,10.8753896
1916-06-17,10.12180304
1916-06-18,9.368216477999999
1916-06-19,8.614629918
1916-06-20,7.861043358
1916-06-21,7.1074567989999995
1916-06-22,6.601624724
1916-06-23,6.410647309
1916-06-24,6.410647309
1916-06-25,6.47258593
1916-06-26,6.410647309
1916-06-27,6.291931618
1916-06-28,5.786099543
1916-06-29,5.280267469
1916-06-30,5.0015436730000005
1916-07-01,5.037674536
1916-07-02,4.970574363
1916-07-03,4.738304532
1916-07-04,4.464742288
1916-07-05,4.2686033210000005
1916-07-06,4.118918319
1916-07-07,4.031171939
1916-07-08,3.927940903
1916-07-09,3.7627712460000002
1916-07-10,3.6285709
1916-07-11,3.597601589
1916-07-12,3.576955382
1916-07-13,3.416947277
1916-07-14,3.1898389989999996
1916-07-15,2.947246065
1916-07-16,2.766591753
1916-07-17,2.606583648
1916-07-18,2.4878679569999997
1916-07-19,2.384636922
1916-07-20,2.302052093
1916-07-21,2.219467265
1916-07-22,2.131720884
1916-07-23,2.054297608
1916-07-24,1.987197435
1916-07-25,1.883966399
1916-07-26,1.760089156
1916-07-27,1.6052426030000002
1916-07-28,1.45246067
1916-07-29,1.2583863240000002
1916-07-30,1.070505839
1916-07-31,0.9394024240000001
1916-08-01,0.865076078
1916-08-02,0.8310098359999999
1916-08-03,0.823267509
1916-08-04,0.792298198
1916-08-05,0.7329403529999999
1916-08-06,0.671001731
1916-08-07,0.598740006
1916-08-08,0.570351472
1916-08-09,0.5006705220000001
1916-08-10,0.480024315
1916-08-11,0.480024315
1916-08-12,0.46970121200000003
1916-08-13,0.490347419
1916-08-14,0.495508971
1916-08-15,0.531639833
1916-08-16,0.52131673
1916-08-17,0.495508971
1916-08-18,0.46453966
1916-08-19,0.449055005
1916-08-20,0.43357034899999997
1916-08-21,0.418085694
1916-08-22,0.40673028
1916-08-23,0.388664849
1916-08-24,0.375760969
1916-08-25,0.35511476200000003
1916-08-26,0.35511476200000003
1916-08-27,0.34634012399999997
1916-08-28,0.35511476200000003
1916-08-29,0.366986331
1916-08-30,0.375760969
1916-08-31,0.366986331
1916-09-01,0.366986331
1916-09-02,0.366986331
1916-09-03,0.375760969
1916-09-04,0.35511476200000003
1916-09-05,0.35511476200000003
1916-09-06,0.35511476200000003
1916-09-07,0.35511476200000003
1916-09-08,0.35511476200000003
1916-09-09,0.35976015899999997
1916-09-10,0.350469366
1916-09-11,0.329307003
1916-09-12,0.303499245
1916-09-13,0.295756917
1916-09-14,0.286466124
1916-09-15,0.281820727
1916-09-16,0.274078399
1916-09-17,0.283369193
1916-09-18,0.288014589
1916-09-19,0.31795159
1916-09-20,0.31795159
1916-09-21,0.32104852100000003
1916-09-22,0.34788859
1916-09-23,0.380922521
1916-09-24,0.403633349
1916-09-25,0.362340935
1916-09-26,0.350469366
1916-09-27,0.36905095200000004
1916-09-28,0.383503297
1916-09-29,0.383503297
1916-09-30,0.406214125
1916-10-01,0.9079169579999999
1916-10-02,1.261483255
1916-10-03,1.442653722
1916-10-04,1.144316029
1916-10-05,1.047278856
1916-10-06,1.106636701
1916-10-07,1.193350771
1916-10-08,1.163929926
1916-10-09,1.163929926
1916-10-10,1.177349961
1916-10-11,1.2367078059999999
1916-10-12,1.2501278409999999
1916-10-13,1.177349961
1916-10-14,1.129863684
1916-10-15,1.02972958
1916-10-16,1.002373355
1916-10-17,0.963145562
1916-10-18,0.963145562
1916-10-19,0.911530044
1916-10-20,0.859914526
1916-10-21,0.7649419740000001
1916-10-22,0.7897174220000001
1916-10-23,0.7463603870000001
1916-10-24,0.72674649
1916-10-25,0.6322900929999999
1916-10-26,0.7272626459999999
1916-10-27,0.841849095
1916-10-28,0.887270751
1916-10-29,0.756167336
1916-10-30,0.756167336
1916-10-31,0.756167336
1916-11-01,0.835655233
1916-11-02,0.784039715
1916-11-03,0.833074457
1916-11-04,0.971404045
1916-11-05,1.143283719
1916-11-06,1.197480013
1916-11-07,1.1381221670000001
1916-11-08,1.017858011
1916-11-09,0.974500976
1916-11-10,0.920304682
1916-11-11,0.920304682
1916-11-12,0.920304682
1916-11-13,0.881076889
1916-11-14,0.8150090259999999
1916-11-15,0.755135025
1916-11-16,0.7597804220000001
1916-11-17,0.742231146
1916-11-18,0.742231146
1916-11-19,0.7277788009999999
1916-11-20,0.7277788009999999
1916-11-21,0.7277788009999999
1916-11-22,0.7086810590000001
1916-11-23,0.74068268
1916-11-24,0.936821648
1916-11-25,1.526270861
1916-11-26,1.917516486
1916-11-27,1.9510665719999998
1916-11-28,1.610404155
1916-11-29,1.391038204
1916-11-30,1.612984931
1916-12-01,2.903372875
1916-12-02,4.795081602
1916-12-03,6.580978517
1916-12-04,7.091972143
1916-12-05,6.632594035
1916-12-06,5.636414542000001
1916-12-07,4.459580736
1916-12-08,3.5717938310000004
1916-12-09,2.947246065
1916-12-10,2.6581991659999997
1916-12-11,2.436252439
1916-12-12,2.29172899
1916-12-13,2.162690195
1916-12-14,2.038812952
1916-12-15,1.930420365
1916-12-16,1.842673985
1916-12-17,1.806543122
1916-12-18,1.7652507080000002
1916-12-19,1.729119846
1916-12-20,1.7084736390000002
1916-12-21,1.7962200190000002
1916-12-22,2.900792099
1916-12-23,3.68534797
1916-12-24,3.958910214
1916-12-25,3.096931067
1916-12-26,2.591098993
1916-12-27,2.544645027
1916-12-28,2.52399882
1916-12-29,2.431090888
1916-12-30,2.441413991
1916-12-31,2.518837268
1917-01-01,3.7472865910000004
1917-01-02,4.2015031480000005
1917-01-03,4.407965218999999
1917-01-04,3.8763253860000004
1917-01-05,3.690509521
1917-01-06,3.5924400380000003
1917-01-07,2.998861583
1917-01-08,2.647876062
1917-01-09,2.462060198
1917-01-10,2.343344507
1917-01-11,2.2762443340000003
1917-01-12,2.198821058
1917-01-13,2.1265593330000003
1917-01-14,2.00268209
1917-01-15,1.810672364
1917-01-16,1.645502707
1917-01-17,1.65582581
1917-01-18,1.7652507080000002
1917-01-19,1.82718933
1917-01-20,1.754927605
1917-01-21,1.672342776
1917-01-22,1.610404155
1917-01-23,1.53814243
1917-01-24,1.494785395
1917-01-25,1.530916257
1917-01-26,1.6031779819999998
1917-01-27,1.775573812
1917-01-28,2.265921231
1917-01-29,3.1124157219999997
1917-01-30,3.411785725
1917-01-31,3.215646758
1917-02-01,2.627229855
1917-02-02,2.441413991
1917-02-03,2.374313818
1917-02-04,2.374313818
1917-02-05,2.451737095
1917-02-06,2.529160371
1917-02-07,2.560129682
1917-02-08,2.560129682
1917-02-09,2.539483475
1917-02-10,2.529160371
1917-02-11,2.498191061
1917-02-12,2.4878679569999997
1917-02-13,2.46722175
1917-02-14,2.441413991
1917-02-15,2.55496813
1917-02-16,2.761430201
1917-02-17,3.0349924460000004
1917-02-18,6.6996942079999995
1917-02-19,17.23958294
1917-02-20,30.30863204
1917-02-21,31.74354344
1917-02-22,31.95000551
1917-02-23,37.21478832
1917-02-24,41.86018492
1917-02-25,36.69863314
1917-02-26,22.0707954
1917-02-27,15.50530154
1917-02-28,12.56837858
1917-03-01,11.10249788
1917-03-02,9.357893374
1917-03-03,8.062343878
1917-03-04,7.122941453999999
1917-03-05,7.381019042999999
1917-03-06,7.381019042999999
1917-03-07,7.2571418
1917-03-08,7.2571418
1917-03-09,7.133264558
1917-03-10,6.895833176
1917-03-11,6.162892823
1917-03-12,6.1009542020000005
1917-03-13,6.044177132000001
1917-03-14,5.992561615
1917-03-15,5.54350661
1917-03-16,5.326721435
1917-03-17,5.2183288480000005
1917-03-18,5.2183288480000005
1917-03-19,5.2183288480000005
1917-03-20,5.269944366
1917-03-21,5.171874882
1917-03-22,5.02218988
1917-03-23,4.872504879
1917-03-24,4.970574363
1917-03-25,5.228651951
1917-03-26,5.77577644
1917-03-27,7.071325936
1917-03-28,9.187562165
1917-03-29,10.10631838
1917-03-30,9.641778722
1917-03-31,7.9900821529999995
1917-04-01,7.133264558
1917-04-02,6.813248347
1917-04-03,7.133264558
1917-04-04,8.335906122
1917-04-05,10.12696459
1917-04-06,12.60450944
1917-04-07,13.83812032
1917-04-08,13.46648859
1917-04-09,11.742530300000002
1917-04-10,14.54009136
1917-04-11,17.1157057
1917-04-12,18.78804847
1917-04-13,15.76337913
1917-04-14,13.29615738
1917-04-15,11.61865305
1917-04-16,10.21987252
1917-04-17,9.254662339
1917-04-18,8.624953022
1917-04-19,8.5630144
1917-04-20,10.06502597
1917-04-21,14.59170688
1917-04-22,19.23194193
1917-04-23,23.27859852
1917-04-24,24.98191061
1917-04-25,25.70452786
1917-04-26,24.82706405
1917-04-27,22.24628816
1917-04-28,19.61389676
1917-04-29,17.34281398
1917-04-30,15.54659396
1917-05-01,14.27685222
1917-05-02,13.96715911
1917-05-03,14.93753085
1917-05-04,16.20727258
1917-05-05,17.91058467
1917-05-06,18.94289503
1917-05-07,20.33651401
1917-05-08,20.64620711
1917-05-09,20.95590022
1917-05-10,19.87197435
1917-05-11,19.56228124
1917-05-12,20.64620711
1917-05-13,22.24628816
1917-05-14,21.36882436
1917-05-15,18.271893300000002
1917-05-16,15.53627085
1917-05-17,13.98780532
1917-05-18,12.86258703
1917-05-19,11.33992926
1917-05-20,11.4741296
1917-05-21,12.01093099
1917-05-22,12.94517186
1917-05-23,13.68843532
1917-05-24,12.68709427
1917-05-25,11.81995357
1917-05-26,10.94248977
1917-05-27,12.53224772
1917-05-28,14.65880705
1917-05-29,16.05242603
1917-05-30,16.87827432
1917-05-31,17.18796742
1917-06-01,17.85896915
1917-06-02,18.16866226
1917-06-03,18.01381571
1917-06-04,17.49766053
1917-06-05,17.7041226
1917-06-06,18.581586399999996
1917-06-07,20.13005194
1917-06-08,21.16236229
1917-06-09,19.92358986
1917-06-10,17.24990604
1917-06-11,14.28717532
1917-06-12,13.66778911
1917-06-13,14.12200567
1917-06-14,15.02011567
1917-06-15,15.63950189
1917-06-16,15.48465533
1917-06-17,14.73106878
1917-06-18,13.67811221
1917-06-19,12.82129462
1917-06-20,12.00576944
1917-06-21,10.75151235
1917-06-22,9.579840101
1917-06-23,8.630114573
1917-06-24,8.082990085
1917-06-25,7.432634561
1917-06-26,6.84937921
1917-06-27,6.281608514
1917-06-28,5.894492131
1917-06-29,5.460921781000001
1917-06-30,5.140905571
1917-07-01,4.877666431000001
1917-07-02,4.722819877
1917-07-03,4.521519358
1917-07-04,4.320218838
1917-07-05,4.103433664
1917-07-06,3.8918100410000003
1917-07-07,3.680186418
1917-07-08,3.468562795
1917-07-09,3.256939172
1917-07-10,3.0504771010000002
1917-07-11,2.890468996
1917-07-12,2.813045719
1917-07-13,2.7511070980000003
1917-07-14,2.69949158
1917-07-15,2.647876062
1917-07-16,2.6117452
1917-07-17,2.544645027
1917-07-18,2.405283129
1917-07-19,2.1265593330000003
1917-07-20,1.780735364
1917-07-21,1.489107688
1917-07-22,1.298130272
1917-07-23,1.189737685
1917-07-24,1.084958184
1917-07-25,0.963661717
1917-07-26,0.891399992
1917-07-27,0.867140699
1917-07-28,0.890367682
1917-07-29,0.913594665
1917-07-30,0.890367682
1917-07-31,0.846494492
1917-08-01,0.7793943190000001
1917-08-02,0.756167336
1917-08-03,0.756167336
1917-08-04,0.756167336
1917-08-05,0.69577718
1917-08-06,0.675130973
1917-08-07,0.675130973
1917-08-08,0.7148749209999999
1917-08-09,0.7148749209999999
1917-08-10,0.675130973
1917-08-11,0.615773127
1917-08-12,0.596675386
1917-08-13,0.558996058
1917-08-14,0.558996058
1917-08-15,0.52131673
1917-08-16,0.503251298
1917-08-17,0.48518586700000005
1917-08-18,0.48518586700000005
1917-08-19,0.46970121200000003
1917-08-20,0.46970121200000003
1917-08-21,0.451635781
1917-08-22,0.503251298
1917-08-23,0.503251298
1917-08-24,0.48776664299999994
1917-08-25,0.436151125
1917-08-26,0.454216556
1917-08-27,0.454216556
1917-08-28,0.454216556
1917-08-29,0.402601039
1917-08-30,0.38711638299999995
1917-08-31,0.35717938299999996
1917-09-01,0.28749843399999997
1917-09-02,0.211623623
1917-09-03,0.184783554
1917-09-04,0.224527502
1917-09-05,0.272013779
1917-09-06,0.313306193
1917-09-07,0.313306193
1917-09-08,0.313306193
1917-09-09,0.284917658
1917-09-10,0.348404745
1917-09-11,0.335500866
1917-09-12,0.29885384800000003
1917-09-13,0.235366761
1917-09-14,0.235366761
1917-09-15,0.28594996899999997
1917-09-16,0.28594996899999997
1917-09-17,0.342727038
1917-09-18,0.328790848
1917-09-19,0.301950779
1917-09-20,0.258077589
1917-09-21,0.31743543399999996
1917-09-22,0.330339314
1917-09-23,0.358727849
1917-09-24,0.34324319299999995
1917-09-25,0.35717938299999996
1917-09-26,0.35717938299999996
1917-09-27,0.372664038
1917-09-28,0.38711638299999995
1917-09-29,0.345823969
1917-09-30,0.330339314
1917-10-01,0.30762848600000003
1917-10-02,0.30762848600000003
1917-10-03,0.30762848600000003
1917-10-04,0.31588696899999996
1917-10-05,0.31588696899999996
1917-10-06,0.28594996899999997
1917-10-07,0.272013779
1917-10-08,0.29885384800000003
1917-10-09,0.272013779
1917-10-10,0.259109899
1917-10-11,0.259109899
1917-10-12,0.259109899
1917-10-13,0.259109899
1917-10-14,0.219365951
1917-10-15,0.260658365
1917-10-16,0.273562244
1917-10-17,0.286466124
1917-10-18,0.286466124
1917-10-19,0.30040231300000003
1917-10-20,0.25704527899999996
1917-10-21,0.228656744
1917-10-22,0.25859374399999996
1917-10-23,0.374212504
1917-10-24,0.38814869399999996
1917-10-25,0.372664038
1917-10-26,0.30040231300000003
1917-10-27,0.30040231300000003
1917-10-28,0.259109899
1917-10-29,0.259109899
1917-10-30,0.259109899
